Owner,Account Name,Account Id,Control Name,Control ID,Severity,Failure Count,Sample Resources
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,CloudFormation - Enabled Termination Protection,21292,Medium,21,"hail, StackSet-AWSControlTowerBP-BASELINE-CONFIG-d0eaa166-7aeb-4559-87e2-907b67083891, cf-stg-heliosntu-nextflow-pipeline-iam-001"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,Lambda - Enable Provisioned Concurrency,21347,Medium,16,"lamb-stg-precise-sg100k-data-request-portal-request-handler-001:$LATEST, pcluster-CleanupRoute53-be2850d0-9102-11ef-ab8f-0a9a8d0fb935:$LATEST, parallelcluster-ui-UserPoolClientSecretFunction-izIzzwQEozGs:$LATEST"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,Lambda - Enable Code Signing,21366,Medium,16,"lamb-stg-precise-sg100k-data-request-portal-request-handler-001:$LATEST, pcluster-CleanupRoute53-be2850d0-9102-11ef-ab8f-0a9a8d0fb935:$LATEST, parallelcluster-ui-UserPoolClientSecretFunction-izIzzwQEozGs:$LATEST"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,Lambda - Check Lambda Function URL Not in Use,21365,Medium,16,"lamb-stg-precise-sg100k-data-request-portal-request-handler-001:$LATEST, pcluster-CleanupRoute53-be2850d0-9102-11ef-ab8f-0a9a8d0fb935:$LATEST, parallelcluster-ui-UserPoolClientSecretFunction-izIzzwQEozGs:$LATEST"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,Lambda - Cross Account Access,21350,Medium,16,"lamb-stg-precise-sg100k-data-request-portal-request-handler-001:$LATEST, pcluster-CleanupRoute53-be2850d0-9102-11ef-ab8f-0a9a8d0fb935:$LATEST, parallelcluster-ui-UserPoolClientSecretFunction-izIzzwQEozGs:$LATEST"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,Networking - Disallowed Public Access to Any Port (Security Groups),21329,Medium,15,"ElasticMapReduce-Slave-Private (sg-0cf6686aaa75f8227), launch-wizard-4 (sg-0b3a8316ef739650c), ElasticMapReduce-master (sg-0e3445213f97d61b7)"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,S3 - Buckets Encrypted with Customer-Provided CMKs,21499,Medium,14,"aws-emr-studio-897039363324-ap-southeast-1, cf-templates-jai1e1ljinm8-ap-southeast-1, testbucket-metabolites"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,S3 - Server Side Encryption via Bucket Policies,21497,Medium,14,"aws-emr-studio-897039363324-ap-southeast-1, cf-templates-jai1e1ljinm8-ap-southeast-1, testbucket-metabolites"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,S3 - Transfer Acceleration,21502,Medium,14,"aws-emr-studio-897039363324-ap-southeast-1, cf-templates-jai1e1ljinm8-ap-southeast-1, testbucket-metabolites"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,Logging - Enabled S3 Write Events Log,16054,Medium,14,"aws-emr-studio-897039363324-ap-southeast-1, cf-templates-jai1e1ljinm8-ap-southeast-1, testbucket-metabolites"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,Logging - Enabled S3 Read Events Log,16055,Medium,14,"aws-emr-studio-897039363324-ap-southeast-1, cf-templates-jai1e1ljinm8-ap-southeast-1, testbucket-metabolites"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,S3 - Defined Amazon Macie Job,16028,Medium,14,"aws-emr-studio-897039363324-ap-southeast-1, cf-templates-jai1e1ljinm8-ap-southeast-1, testbucket-metabolites"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,S3 - Cross Account Access,21494,Medium,14,"aws-emr-studio-897039363324-ap-southeast-1, cf-templates-jai1e1ljinm8-ap-southeast-1, testbucket-metabolites"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,S3 - Bucket MFA Delete Enabled,21492,Medium,14,"aws-emr-studio-897039363324-ap-southeast-1, cf-templates-jai1e1ljinm8-ap-southeast-1, testbucket-metabolites"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,Lambda - Tracing Enabled,21352,Medium,13,"lamb-stg-precise-sg100k-data-request-portal-request-handler-001:$LATEST, pcluster-CleanupRoute53-be2850d0-9102-11ef-ab8f-0a9a8d0fb935:$LATEST, aws-controltower-NotificationForwarder:$LATEST"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,S3 - Disabled HTTP Requests,16025,Medium,13,"aws-emr-studio-897039363324-ap-southeast-1, cf-templates-jai1e1ljinm8-ap-southeast-1, testbucket-metabolites"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,S3 - Buckets Lifecycle Configuration,21500,Medium,13,"aws-emr-studio-897039363324-ap-southeast-1, cf-templates-jai1e1ljinm8-ap-southeast-1, testbucket-metabolites"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,AWS S3 - Bucket Logging Enabled,67003,Medium,13,"aws-emr-studio-897039363324-ap-southeast-1, cf-templates-jai1e1ljinm8-ap-southeast-1, testbucket-metabolites"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,S3 - Object Lock,21501,Medium,13,"aws-emr-studio-897039363324-ap-southeast-1, cf-templates-jai1e1ljinm8-ap-southeast-1, testbucket-metabolites"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,Lambda - Enable Enhanced Monitoring for Lambda Functions,21345,Medium,12,"pcluster-CleanupRoute53-be2850d0-9102-11ef-ab8f-0a9a8d0fb935:$LATEST, parallelcluster-ui-UserPoolClientSecretFunction-izIzzwQEozGs:$LATEST, aws-controltower-NotificationForwarder:$LATEST"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,EC2 - Subnets should not automatically assign public IP addresses,21309,Medium,12,"subnet-0f1535734ed87e202, subnet-092d26d9990660a6a, subnet-07944197cd85687b6"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,Lambda - Function Uses Supported Runtime,21131,Medium,9,"lamb-stg-precise-sg100k-data-request-portal-request-handler-001:$LATEST, aws-controltower-NotificationForwarder:$LATEST, lamb-stg-precise-sg100k-data-request-portal-approval-handler-001:$LATEST"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,KMS - Cross Account Access,21452,Medium,8,"aae4f069-e8ef-4331-8b61-0a75584e7944, d9605b52-db68-4375-a9a5-42cf2357bc82, 272592e2-3672-413a-8ad0-de9dea6cc964"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,Inspector 2 - Not Enabled,37136,Medium,8,897039363324
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,Glue - Encrypted with CMK,37203,Medium,7,"ca-central-1, eu-central-1, eu-west-2"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,Glue - Data Catalog Objects Encrypted,27135,Medium,7,"ca-central-1, eu-central-1, eu-west-2"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,Glue - Data Catalog Connection Passwords Encryption,27136,Medium,7,"ca-central-1, eu-central-1, eu-west-2"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,Networking - Disallowed Public Access to Any Port (ACL),21328,Medium,6,"acl-07662c5790d555215, acl-0c53d33031b4cf90b, acl-02aebb3c35af9c8e5"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,S3 - Server Side Default Encryption,21496,Medium,6,"aws-emr-studio-897039363324-ap-southeast-1, cf-templates-jai1e1ljinm8-ap-southeast-1, s3-stg-heliosntu-logs-001"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,SNS - Encrypted at Rest Using AWS KMS,21121,Medium,6,"arn:aws:sns:ap-southeast-2:897039363324:aws-controltower-SecurityNotifications, arn:aws:sns:us-west-2:897039363324:aws-controltower-SecurityNotifications, arn:aws:sns:ap-southeast-1:897039363324:cloudwatch-cpu-utilization"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,SecurityGroup - Disallow all ports in a public subnet,64940,Medium,6,"launch-wizard-4 (sg-0b3a8316ef739650c), launch-wizard-5 (sg-084864edbe70c5ac0), default (sg-0b438722b22c84cd6)"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,SecurityHub - Enabled,37236,Medium,6,"us-west-2, ap-southeast-2, ap-northeast-2"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,Data Lifecycle Manager - Automate EBS Snapshot,37194,Medium,6,"us-west-2, ap-southeast-2, ap-northeast-2"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,Logging - Enabled VPCs Flow Logs,16053,Medium,5,"vpc-0f8ba27a7708f2d81, vpc-0a6f3fda48ed3f66d, vpc-09ae4e3e5ffc46c8e"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,Network without Traffic Logging (AWS),27165,Medium,5,"vpc-0f8ba27a7708f2d81, vpc-0a6f3fda48ed3f66d, vpc-09ae4e3e5ffc46c8e"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,EC2 - Image Encrypted,27172,Medium,4,"i-03be401321ddeca3f, i-02e659e6a1a1ad425, i-087f4e2f96632de2b"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,Cloud Account - Identity Provider,27000,Medium,4,"cdk-agc-file-publishing-role-897039363324-ap-southeast-1, cdk-agc-deploy-role-897039363324-ap-southeast-1, aws-controltower-ReadOnlyExecutionRole"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,EC2 - Private Image,27169,Medium,4,"i-03be401321ddeca3f, i-02e659e6a1a1ad425, i-087f4e2f96632de2b"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,ECR - Repositories have at least one lifecycle policy configured,21261,Medium,3,"precise-lkcmedicine-temus, cdk-agc-container-assets-897039363324-ap-southeast-1, gvcf-to-vds-processor"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,Networking - Default Security Groups Restrict All,16073,Medium,2,"default (sg-0b438722b22c84cd6), default (sg-0f01cc6cb5e063fa5)"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,CloudFront network with trusted signers,27064,Medium,2,"E2NVJZ5CV6JCKA, E2UEA82QYF6KEE"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,S3 - DNS Compliant S3 Bucket Names,21498,Medium,2,"hail.heliosntu.org, docs.heliosntu.org"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,Config - Referencing Missing S3 Bucket,37210,Medium,2,aws-controltower-BaselineConfigDeliveryChannel
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,S3 - Bucket Public Access Via Policy,21493,Medium,2,"hail.heliosntu.org, docs.heliosntu.org"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,S3 - Buckets with Website Hosting Configuration Enabled,21503,Medium,2,"hail.heliosntu.org, docs.heliosntu.org"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,CloudFront Using WAF Without SQL Database Rule Group,27077,Medium,2,"E2NVJZ5CV6JCKA, E2UEA82QYF6KEE"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,CloudFront Without Origin Access Identity,27078,Medium,2,"E2NVJZ5CV6JCKA, E2UEA82QYF6KEE"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,CloudFront Using WAF Without Known Bad Inputs Rule Group,27073,Medium,2,"E2NVJZ5CV6JCKA, E2UEA82QYF6KEE"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,CloudFront Using WAF Without IP Reputation List Rule Group,27072,Medium,2,"E2NVJZ5CV6JCKA, E2UEA82QYF6KEE"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,CloudFront Using WAF Without Core Rule Group,27071,Medium,2,"E2NVJZ5CV6JCKA, E2UEA82QYF6KEE"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,CloudFront - Distributions should have logging enabled,21020,Medium,2,"E2NVJZ5CV6JCKA, E2UEA82QYF6KEE"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,ECR - Private repositories have tag immutability configured,21260,Medium,2,"precise-lkcmedicine-temus, gvcf-to-vds-processor"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,KMS - Customer Master Key (CMK) In Use,21449,Medium,2,"ap-southeast-1b vol-0c4f4cbcce64fd0a7, ap-southeast-1a vol-033dfa86a1aa94484"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,CloudFront - Distributions should have origin access identity enabled,21016,Medium,2,"E2NVJZ5CV6JCKA, E2UEA82QYF6KEE"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,CloudFront Using WAF Without Anonymous IP List Rule Group,27065,Medium,2,"E2NVJZ5CV6JCKA, E2UEA82QYF6KEE"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,CloudFront - Use CloudFront Content Distribution Network,21364,Medium,2,"E2NVJZ5CV6JCKA, E2UEA82QYF6KEE"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,CloudFront - Geo Restriction,21361,Medium,2,"E2NVJZ5CV6JCKA, E2UEA82QYF6KEE"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,CloudFront - Enable Real-Time Logging,21359,Medium,2,"E2NVJZ5CV6JCKA, E2UEA82QYF6KEE"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,IAM - Defined EC2 Instance Roles,16020,Medium,2,"i-02e659e6a1a1ad425, i-087f4e2f96632de2b"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,SNS - Appropriate Subscribers,21371,Medium,2,"arn:aws:sns:us-west-2:897039363324:aws-controltower-SecurityNotifications:dc91f3d8-ac28-42ec-9c68-3aff6ed9cdd5, arn:aws:sns:ap-southeast-1:897039363324:aws-controltower-SecurityNotifications:0c298d42-9cf2-469a-816b-f034fad70dde"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,EC2 - Instance Associated With SSH Key Pair,27113,Medium,2,"i-087f4e2f96632de2b, i-02cc2b14537ca6b66"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,Route53 - Enable Query Logging,37153,Medium,1,Z06970832QSRDCM4B4VIO
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,Public Application Load Balancer Without WAF Protection,27130,Medium,1,alb-stg-data-request
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,CloudFront - Distributions should have WAF enabled,21021,Medium,1,E2UEA82QYF6KEE
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,Public Application Load Balancer Using WAF Without Known Bad Inputs Rule Group,27125,Medium,1,alb-stg-data-request
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,CloudFront - Distributions should encrypt traffic to custom origins,21024,Medium,1,E2UEA82QYF6KEE
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,CloudFront - Distributions default ViewerProtocolPolicy not set to allow-all,21017,Medium,1,E2UEA82QYF6KEE
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,S3 - Enable S3 Bucket Keys,21495,Medium,1,ams-config-recorder-bucket-897039363324
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,API Gateway - Stage Using WAF Without SQL Database Rule Group,27027,Medium,1,b8qnr6xrjh pcui
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,API Gateway - Stage Using WAF Without Known Bad Inputs Rule Group,27023,Medium,1,b8qnr6xrjh pcui
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,API Gateway - Stage Using WAF Without IP Reputation List Rule Group,27022,Medium,1,b8qnr6xrjh pcui
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,API Gateway - Stage Using WAF Without Core Rule Group,27021,Medium,1,b8qnr6xrjh pcui
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,API Gateway - REST API execution logging enabled,21143,Medium,1,b8qnr6xrjh pcui
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,API Gateway - Public API Gateway Stage Using WAF Without Anonymous IP List Rule Group,27015,Medium,1,b8qnr6xrjh pcui
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,API Gateway - API Gateway is associated with a WAF Web ACL,21147,Medium,1,b8qnr6xrjh pcui
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,Public Application Load Balancer Using WAF Without SQL Database Rule Group,27129,Medium,1,alb-stg-data-request
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,Public Application Load Balancer Using WAF Without IP Reputation List Rule Group,27124,Medium,1,alb-stg-data-request
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,Public Application Load Balancer Using WAF Without Core Rule Group,27123,Medium,1,alb-stg-data-request
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,ECS - Clusters should use Container Insights,21320,Medium,1,AWSBatch-testComputeEnvr-f87710af-76d1-3009-9df5-df9db9e5e8ca
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,GuardDuty - Enabled,27142,Medium,1,ap-northeast-2
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,GuardDuty - Findings,37202,Medium,1,ap-southeast-1 - GuardDuty Detector
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,EBS - Volume Unattached Appropriate Data Retention,27115,Medium,1,ap-southeast-1b vol-0c4f4cbcce64fd0a7
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,KMS - Key Exposed,21451,Medium,1,c3cf9462-d068-4e90-b893-f591ea155bff
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,EBS - Attached Amazon EBS volumes are encrypted at-rest,21279,Medium,1,ap-southeast-1a vol-033dfa86a1aa94484
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,CloudWatch Event - Events In Use,37146,Medium,1,ap-northeast-1
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,CloudWatch - ALARM Actions,37139,Medium,1,LKC-HPC-Cluster-Staging-HeadNode-Disk
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,Logging - Enabled Trail Log File Encryption,16051,Medium,1,aws-controltower-BaselineCloudTrail
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,CloudFront - Insecure Origin SSL Protocols,21362,Medium,1,E2UEA82QYF6KEE
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,Public Application Load Balancer Using WAF Without Anonymous IP List Rule Group,27117,Medium,1,alb-stg-data-request
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,API Gateway - API Gateway REST API stages configured to use SSL certificates for backend authentication,21145,Medium,1,b8qnr6xrjh pcui
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,CloudFormation - Integration with Simple Notification Service (SNS),21014,Low,21,"hail, StackSet-AWSControlTowerBP-BASELINE-CONFIG-d0eaa166-7aeb-4559-87e2-907b67083891, cf-stg-heliosntu-nextflow-pipeline-iam-001"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,Lambda - Enable Dead Letter Queue for Lambda Functions,21343,Low,16,"lamb-stg-precise-sg100k-data-request-portal-request-handler-001:$LATEST, pcluster-CleanupRoute53-be2850d0-9102-11ef-ab8f-0a9a8d0fb935:$LATEST, parallelcluster-ui-UserPoolClientSecretFunction-izIzzwQEozGs:$LATEST"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,CloudFront - Enable Origin Shield,21358,Low,2,"E2NVJZ5CV6JCKA, E2UEA82QYF6KEE"
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,API Gateway - API Gateway REST API stages have AWS X-Ray tracing enabled,21146,Low,1,b8qnr6xrjh pcui
Max Lam Zhan Yang,AWS-LKC-Genomics,897039363324,IAM - IAM customer managed policies do not use wildcards (Action),21068,Low,1,ParallelClusterClusterPolicy2-778c8c40 (ANPA5BW5WNT6EXKTSXOW5)
Ng Kian Bee (Dr),AWS-LKC-DL,329599637774,Lambda - Enable Encryption at Rest for Environment Variables using Customer Master Keys,21344,High,87,"aws-controltower-NotificationForwarder:$LATEST, sabaibot-get-upload-url:$LATEST, Smoothie_GetSessionToken_V2:$LATEST"
Ng Kian Bee (Dr),AWS-LKC-DL,329599637774,Lambda - VPC Access for AWS Lambda Functions,21354,High,87,"aws-controltower-NotificationForwarder:$LATEST, sabaibot-get-upload-url:$LATEST, Smoothie_GetSessionToken_V2:$LATEST"
Ng Kian Bee (Dr),AWS-LKC-DL,329599637774,S3 - Enabled Versioning,16026,High,56,"interns2025-clinicalchatbot-calling, interns2025-geminitts, interns2025-drchow-external-clinical-communication-chatbot"
Ng Kian Bee (Dr),AWS-LKC-DL,329599637774,S3 - Enabled MFA Delete,16027,High,49,"sagemaker-studio-329599637774-f5n42j9551a - Versioning, interns2025-geminitts - Versioning, interns2025-smoothie-background-image - Versioning"
Ng Kian Bee (Dr),AWS-LKC-DL,329599637774,CloudFront - FieldLevel Encryption,21360,High,35,"E10MRL94X1ECWA, E3MLILSYI17P90, EG0RSSFWX3PKA"
Ng Kian Bee (Dr),Research-Collaboration-Portal,577684270030,CloudFormation - Deletion Policy in Use,21445,High,21,"StackSet-AWSControlTowerBP-BASELINE-CLOUDWATCH-72ad99a7-9100-4d21-a291-f730f65c3daf, StackSet-AWSControlTowerGuardrailAWS-GR-S3-BUCKET-PUBLIC-WRITE-PROHIBITED-8685cf55-83b9-4a14-ae77-c752fb426bfd, StackSet-AWSControlTowerGuardrailAWS-GR-ROOT-ACCOUNT-MFA-ENABLED-e4ea472d-a9c3-45cf-8c66-d8f96419cc1b"
Ng Kian Bee (Dr),Research-Collaboration-Portal,577684270030,CloudFormation - Stack Policy,21447,High,21,"StackSet-AWSControlTowerBP-BASELINE-CLOUDWATCH-72ad99a7-9100-4d21-a291-f730f65c3daf, StackSet-AWSControlTowerGuardrailAWS-GR-S3-BUCKET-PUBLIC-WRITE-PROHIBITED-8685cf55-83b9-4a14-ae77-c752fb426bfd, StackSet-AWSControlTowerGuardrailAWS-GR-ROOT-ACCOUNT-MFA-ENABLED-e4ea472d-a9c3-45cf-8c66-d8f96419cc1b"
Ng Kian Bee (Dr),AWS-LKC-DL,329599637774,Lambda - Enable IAM Authentication for Lambda Function URLs,21346,High,19,"Generic-AI-RealtimeGpt:$LATEST, latentsync-model-infer:$LATEST, call-status:$LATEST"
Ng Kian Bee (Dr),Research-Collaboration-Portal,577684270030,Lambda - VPC Access for AWS Lambda Functions,21354,High,16,"cognitouserpool_manualresetpassword:$LATEST, ECROP_getFormByEmail:$LATEST, ECROP_StaffWeekly:1"
Ng Kian Bee (Dr),Research-Collaboration-Portal,577684270030,Lambda - Enable Encryption at Rest for Environment Variables using Customer Master Keys,21344,High,16,"cognitouserpool_manualresetpassword:$LATEST, ECROP_getFormByEmail:$LATEST, ECROP_StaffWeekly:1"
Ng Kian Bee (Dr),AWS-LKC-DL,329599637774,DynamoDB - Continuous Backups Enabled,21378,High,15,"Cases, OutlookUsers, NurseConversations"
Ng Kian Bee (Dr),AWS-LKC-DL,329599637774,DynamoDB - AWS KMS Customer Master Keys for Table Server-Side Encryption,21377,High,15,"Cases, OutlookUsers, NurseConversations"
Ng Kian Bee (Dr),AWS-LKC-DL,329599637774,IAM - Enabled Access Analyzer,16022,High,12,"eu-west-1, us-west-1, ap-northeast-1"
Ng Kian Bee (Dr),AWS-LKC-DL,329599637774,EBS - Enabled Encryption At Rest (Region-wise),16031,High,12,"eu-west-1, us-west-1, ap-northeast-1"
Ng Kian Bee (Dr),AWS-LKC-DL,329599637774,CloudFront - Distributions should have a default root object configured,21015,High,10,"E10MRL94X1ECWA, EPQ7SRIDFKG12, E3HWR50LHFVPTJ"
Ng Kian Bee (Dr),AWS-LKC-DL,329599637774,S3 - Blocked Public Access (Bucket-wise),16030,High,9,"interns2025-clinicalchatbot-calling, interns2025-aicallbot2025, interns2025-d-id-amos-chen"
Ng Kian Bee (Dr),AWS-LKC-DL,329599637774,SageMaker - Notebook instances are launched in a custom VPC,21283,High,9,"pyannote, latentsync-video-generator-improved, dawn-videogeneration"
Ng Kian Bee (Dr),AWS-LKC-DL,329599637774,CloudFormation - Deletion Policy in Use,21445,High,9,"StackSet-AWSControlTowerBP-BASELINE-CONFIG-89a9167a-d11e-4a0b-ab22-9c3334b855a2, StackSet-AWSControlTowerBP-BASELINE-CLOUDWATCH-07f2d744-1de7-421d-8f8c-061d75360e85, StackSet-AwsAccountDiscoveryRole-01b0cab3-5ccf-4b7a-999c-a2ad3414f2d6"
Ng Kian Bee (Dr),AWS-LKC-DL,329599637774,CloudFormation - Stack Policy,21447,High,9,"StackSet-AWSControlTowerBP-BASELINE-CONFIG-89a9167a-d11e-4a0b-ab22-9c3334b855a2, StackSet-AWSControlTowerBP-BASELINE-CLOUDWATCH-07f2d744-1de7-421d-8f8c-061d75360e85, StackSet-AwsAccountDiscoveryRole-01b0cab3-5ccf-4b7a-999c-a2ad3414f2d6"
